route_name,stop_id,stop_name
7 Downtown,50720,Northbound Nanaimo St @ E 11 Ave
7 Downtown,50721,Northbound Nanaimo St @ E Broadway
7 Downtown,50722,Northbound Nanaimo St @ E 6th Ave
7 Downtown,50723,Northbound Nanaimo St @ E 4th Ave
7 Downtown,50724,Northbound Nanaimo St @ E 1st Ave
7 Downtown,50726,Northbound Nanaimo St @ Charles St
7 Downtown,50728,Northbound Nanaimo St @ Adanac St
7 Downtown,50735,Northbound Nanaimo St @ E Hastings St
7 Downtown,50493,Westbound Dundas St @ N Garden Dr
7 Downtown,50494,Westbound Dundas St @ N Templeton Dr
7 Downtown,50495,Westbound Dundas St @ Wall St
7 Downtown,50496,Westbound Powell St @ Victoria Dr
7 Downtown,50508,Westbound Powell St @ Commercial Dr
7 Downtown,61930,Westbound Powell St @ Clark Dr
7 Downtown,50512,Westbound Powell St @ Glen Dr
7 Downtown,50513,Westbound Powell St @ Hawks Ave
7 Downtown,50514,Westbound Powell St @ Heatley Ave
7 Downtown,50515,Westbound Powell St @ Jackson Ave
7 Downtown,50516,Westbound Powell St @ Gore Ave
7 Downtown,50229,Southbound Main St @ E Hastings St
7 Downtown,61518,Westbound E Pender St @ Main St
7 Downtown,50091,Westbound W Pender St @ Carrall St
7 Downtown,50093,Westbound W Pender St @ Abbott St
7 Downtown,50094,Westbound W Pender St @ Hamilton St
7 Downtown,50095,Westbound W Pender St @ Seymour St
7 Downtown,50096,Westbound W Pender St @ Granville St
7 Downtown,58321,Southbound Howe St @ Dunsmuir St
7 Dunbar,50688,Nanaimo Station @ Bay 3
7 Dunbar,50715,Northbound Nanaimo St @ E 22 Ave
7 Dunbar,50716,Northbound Nanaimo St @ E 20 Ave
7 Dunbar,50717,Northbound Nanaimo St @ E 17 Ave
7 Dunbar,50718,Northbound Nanaimo St @ S Grandview Hwy
7 Dunbar,50720,Northbound Nanaimo St @ E 11 Ave
7 Dunbar,50721,Northbound Nanaimo St @ E Broadway
7 Dunbar,50722,Northbound Nanaimo St @ E 6th Ave
7 Dunbar,50723,Northbound Nanaimo St @ E 4th Ave
7 Dunbar,50724,Northbound Nanaimo St @ E 1st Ave
7 Dunbar,50726,Northbound Nanaimo St @ Charles St
7 Dunbar,50728,Northbound Nanaimo St @ Adanac St
7 Dunbar,50735,Northbound Nanaimo St @ E Hastings St
7 Dunbar,50493,Westbound Dundas St @ N Garden Dr
7 Dunbar,50494,Westbound Dundas St @ N Templeton Dr
7 Dunbar,50495,Westbound Dundas St @ Wall St
7 Dunbar,50496,Westbound Powell St @ Victoria Dr
7 Dunbar,50508,Westbound Powell St @ Commercial Dr
7 Dunbar,61930,Westbound Powell St @ Clark Dr
7 Dunbar,50512,Westbound Powell St @ Glen Dr
7 Dunbar,50513,Westbound Powell St @ Hawks Ave
7 Dunbar,50514,Westbound Powell St @ Heatley Ave
7 Dunbar,50515,Westbound Powell St @ Jackson Ave
7 Dunbar,50516,Westbound Powell St @ Gore Ave
7 Dunbar,61074,Southbound Main St @ Powell St
7 Dunbar,50229,Southbound Main St @ E Hastings St
7 Dunbar,61518,Westbound E Pender St @ Main St
7 Dunbar,50091,Westbound W Pender St @ Carrall St
7 Dunbar,50093,Westbound W Pender St @ Abbott St
7 Dunbar,50094,Westbound W Pender St @ Hamilton St
7 Dunbar,50095,Westbound W Pender St @ Seymour St
7 Dunbar,50096,Westbound W Pender St @ Granville St
7 Dunbar,58321,Southbound Howe St @ Dunsmuir St
7 Dunbar,54830,Southbound Howe St @ W Georgia St
7 Dunbar,54831,Southbound Howe St @ Robson St
7 Dunbar,54832,Southbound Howe St @ Nelson St
7 Dunbar,61522,Southbound Howe St @ Davie St
7 Dunbar,50537,Westbound W Cloverleaf @ Granville St
7 Dunbar,50578,Westbound W 4th Ave @ Fir St
7 Dunbar,50579,Westbound W 4th Ave @ Burrard St
7 Dunbar,50580,Westbound W 4th Ave @ Maple St
7 Dunbar,60574,Westbound W 4th Ave @ Yew St
7 Dunbar,50583,Westbound W 4th Ave @ Balsam St
7 Dunbar,50584,Westbound W 4th Ave @ Trafalgar St
7 Dunbar,50585,Westbound W 4th Ave @ Macdonald St
7 Dunbar,50587,Westbound W 4th Ave @ Balaclava St
7 Dunbar,50588,Westbound W 4th Ave @ Blenheim St
7 Dunbar,50589,Westbound W 4th Ave @ Collingwood St
7 Dunbar,50355,Southbound Alma St @ W 4th Ave
7 Dunbar,50356,Southbound Alma St @ W 6th Ave
7 Dunbar,60575,Southbound Alma St @ W 10 Ave
7 Dunbar,50359,Southbound Alma St @ W 12 Ave
7 Dunbar,50360,Southbound Dunbar Diversion @ W 14 Ave
7 Dunbar,50361,Southbound Dunbar St @ W 15 Ave
7 Dunbar,50362,Southbound Dunbar St @ W 17 Ave
7 Dunbar,50364,Southbound Dunbar St @ W 21 Ave
7 Dunbar,50366,Southbound Dunbar St @ W King Edward Ave
7 Dunbar,50367,Southbound Dunbar St @ W 27 Ave
7 Dunbar,50368,Southbound Dunbar St @ W 29 Ave
7 Dunbar,50369,Southbound Dunbar St @ W 31 Ave
7 Dunbar,50370,Southbound Dunbar St @ W 33 Ave
7 Dunbar,50371,Southbound Dunbar St @ W 35 Ave
7 Dunbar,50372,Southbound Dunbar St @ W 37 Ave
7 Dunbar,50737,Dunbar Loop @ Bay 1
7 Dunbar,50640,Dunbar Loop @ Bay 2
7 To Hastings,50688,Nanaimo Station @ Bay 3
7 To Hastings,50715,Northbound Nanaimo St @ E 22 Ave
7 To Hastings,50716,Northbound Nanaimo St @ E 20 Ave
7 To Hastings,50717,Northbound Nanaimo St @ E 17 Ave
7 To Hastings,50718,Northbound Nanaimo St @ S Grandview Hwy
7 To Hastings,50720,Northbound Nanaimo St @ E 11 Ave
7 To Hastings,50721,Northbound Nanaimo St @ E Broadway
7 To Hastings,50722,Northbound Nanaimo St @ E 6th Ave
7 To Hastings,50723,Northbound Nanaimo St @ E 4th Ave
7 To Hastings,50724,Northbound Nanaimo St @ E 1st Ave
7 To Hastings,50726,Northbound Nanaimo St @ Charles St
7 To Hastings,50728,Northbound Nanaimo St @ Adanac St
7 To Hastings,50947,Eastbound E Hastings St @ Nanaimo St
8 Fraser,50035,Waterfront Station @ Bay 4
8 Fraser,50036,Eastbound W Cordova St @ Homer St
8 Fraser,60492,Eastbound W Cordova St @ Carrall St
8 Fraser,50228,Eastbound E Cordova St @ Main St
8 Fraser,50229,Southbound Main St @ E Hastings St
8 Fraser,50230,Southbound Main St @ Keefer St
8 Fraser,50232,Southbound Main St @ National Ave
8 Fraser,50233,Main Street-Science World Station @ Bay 1
8 Fraser,50234,Southbound Main St @ Switchmen St
8 Fraser,59580,Southbound Main St @ E 2nd Ave
8 Fraser,58510,Southbound Main St @ E 5th Ave
8 Fraser,50771,Eastbound Kingsway @ Main St
8 Fraser,50772,Eastbound E Broadway @ Kingsway
8 Fraser,50773,Eastbound E Broadway @ Prince Edward St
8 Fraser,50774,Eastbound E Broadway @ St. George St
8 Fraser,50775,Southbound Fraser St @ E Broadway
8 Fraser,50776,Southbound Fraser St @ E 11 Ave
8 Fraser,50777,Southbound Fraser St @ E 13 Ave
8 Fraser,50778,Southbound Fraser St @ E 16 Ave
8 Fraser,50779,Southbound Fraser St @ E 19 Ave
8 Fraser,50780,Southbound Fraser St @ E 21 Ave
8 Fraser,50781,Southbound Fraser St @ E 23 Ave
8 Fraser,50782,Southbound Fraser St @ E King Edward Ave
8 Fraser,50783,Southbound Fraser St @ E 27 Ave
8 Fraser,50784,Southbound Fraser St @ E 29 Ave
8 Fraser,58954,Southbound Fraser St @ E 31 Ave
8 Fraser,50786,Southbound Fraser St @ E 33 Ave
8 Fraser,50787,Southbound Fraser St @ E 35 Ave
8 Fraser,50788,Southbound Fraser St @ E 37 Ave
8 Fraser,50789,Southbound Fraser St @ E 39 Ave
8 Fraser,50790,Southbound Fraser St @ E 41 Ave
8 Fraser,50791,Southbound Fraser St @ E 43 Ave
8 Fraser,50792,Southbound Fraser St @ E 45 Ave
8 Fraser,50793,Southbound Fraser St @ E 47 Ave
8 Fraser,50794,Southbound Fraser St @ E 49 Ave
8 Fraser,50795,Southbound Fraser St @ E 51 Ave
8 Fraser,50796,Southbound Fraser St @ E 53 Ave
8 Fraser,50797,Southbound Fraser St @ E 55 Ave
8 Fraser,50798,Southbound Fraser St @ E 57 Ave
8 Fraser,50799,Southbound Fraser St @ E 59 Ave
8 Fraser,50800,Southbound Fraser St @ E 61 Ave
8 Fraser,50801,Southbound Fraser St @ E 63 Ave
8 Fraser,50802,Southbound Fraser St @ E 65 Ave
8 Downtown,58762,Southbound Fraser St @ SE Marine Dr
8 Downtown,50820,Northbound Fraser St @ E 65 Ave
8 Downtown,50821,Northbound Fraser St @ E 62 Ave
8 Downtown,50822,Northbound Fraser St @ E 60 Ave
8 Downtown,50823,Northbound Fraser St @ E 57 Ave
8 Downtown,50824,Northbound Fraser St @ E 54 Ave
8 Downtown,50825,Northbound Fraser St @ E 52 Ave
8 Downtown,50827,Northbound Fraser St @ E 49 Ave
8 Downtown,50828,Northbound Fraser St @ E 47 Ave
8 Downtown,50829,Northbound Fraser St @ E 45 Ave
8 Downtown,50830,Northbound Fraser St @ E 43 Ave
8 Downtown,50831,Northbound Fraser St @ E 41 Ave
8 Downtown,50832,Northbound Fraser St @ E 39 Ave
8 Downtown,50833,Northbound Fraser St @ E 37 Ave
8 Downtown,50834,Northbound Fraser St @ E 35 Ave
8 Downtown,50835,Northbound Fraser St @ E 33 Ave
8 Downtown,58955,Northbound Fraser St @ E 31 Ave
8 Downtown,50838,Northbound Fraser St @ E 28 Ave
8 Downtown,50840,Northbound Fraser St @ E King Edward Ave
8 Downtown,50841,Northbound Fraser St @ E 22 Ave
8 Downtown,60223,Northbound Fraser St @ E 20 Ave
8 Downtown,50843,Northbound Fraser St @ E 17 Ave
8 Downtown,50844,Northbound Fraser St @ E 14 Ave
8 Downtown,50845,Northbound Fraser St @ E 12 Ave
8 Downtown,50846,Northbound Fraser St @ E 10 Ave
8 Downtown,58613,Westbound E Broadway @ Fraser St
8 Downtown,50848,Westbound E Broadway @ St. George St
8 Downtown,50849,Westbound E Broadway @ Prince Edward St
8 Downtown,50850,Westbound E Broadway @ Scotia St
8 Downtown,58145,Westbound Kingsway @ E Broadway
8 Downtown,50177,Northbound Main St @ E 6th Ave
8 Downtown,50178,Northbound Main St @ E 5th Ave
8 Downtown,50179,Northbound Main St @ E 2nd Ave
8 Downtown,50180,Northbound Main St @ Industrial Ave
8 Downtown,50181,Main Street-Science World Station @ Bay 2
8 Downtown,50182,Northbound Main St @ National Ave
8 Downtown,50184,Northbound Main St @ E Georgia St
8 Downtown,50185,Westbound E Hastings St @ Main St
8 Downtown,50186,Westbound W Hastings St @ Carrall St
8 Downtown,50187,Westbound W Hastings St @ Abbott St
8 Downtown,50188,Westbound W Hastings St @ Hamilton St
8 Downtown,50852,Westbound W Hastings St @ Richards St
8 Downtown,50035,Waterfront Station @ Bay 4
8 Fraser To 41st,58647,Westbound SE Marine Dr @ Poplar St
8 Fraser To 41st,50820,Northbound Fraser St @ E 65 Ave
8 Fraser To 41st,50821,Northbound Fraser St @ E 62 Ave
8 Fraser To 41st,50822,Northbound Fraser St @ E 60 Ave
8 Fraser To 41st,50823,Northbound Fraser St @ E 57 Ave
8 Fraser To 41st,50824,Northbound Fraser St @ E 54 Ave
8 Fraser To 41st,50825,Northbound Fraser St @ E 52 Ave
8 Fraser To 41st,50827,Northbound Fraser St @ E 49 Ave
8 Fraser To 41st,50828,Northbound Fraser St @ E 47 Ave
8 Fraser To 41st,50829,Northbound Fraser St @ E 45 Ave
8 Fraser To 41st,50830,Northbound Fraser St @ E 43 Ave
8 Fraser To 41st,60400,Westbound E 41 Ave @ Fraser St
9 Boundary,50315,Eastbound W Broadway @ Alma St
9 Boundary,60725,Eastbound W Broadway @ Collingwood St
9 Boundary,60726,Eastbound W Broadway @ Blenheim St
9 Boundary,60727,Eastbound W Broadway St @ Balaclava St
9 Boundary,60728,Eastbound W Broadway @ Bayswater St
9 Boundary,50319,Eastbound W Broadway @ Macdonald St
9 Boundary,50320,Eastbound W Broadway @ Trafalgar St
9 Boundary,50321,Eastbound W Broadway @ Larch St
9 Boundary,50322,Eastbound W Broadway @ Vine St
9 Boundary,50323,Eastbound W Broadway @ Arbutus St
9 Boundary,50325,Eastbound W Broadway @ Burrard St
9 Boundary,50871,Eastbound W Broadway @ Fir St
9 Boundary,50327,Eastbound W Broadway @ Hemlock St
9 Boundary,50328,Eastbound W Broadway @ Alder St
9 Boundary,59431,Eastbound W Broadway @ Spruce St
9 Boundary,50873,Eastbound W Broadway @ Willow St
9 Boundary,50874,Eastbound W Broadway @ Heather St
9 Boundary,60534,Broadway-City Hall Station @ Bay 6
9 Boundary,60006,Eastbound W Broadway @ Columbia St
9 Boundary,50878,Eastbound E Broadway @ Ontario St
9 Boundary,50880,Eastbound E Broadway @ Kingsway St
9 Boundary,50772,Eastbound E Broadway @ Kingsway
9 Boundary,50773,Eastbound E Broadway @ Prince Edward St
9 Boundary,50774,Eastbound E Broadway @ St. George St
9 Boundary,58614,Eastbound E Broadway St @ Fraser St
9 Boundary,50883,Eastbound E Broadway @ St. Catherines St
9 Boundary,50884,Eastbound E Broadway @ Glen Dr
9 Boundary,50885,Eastbound E Broadway @ Clark Dr
9 Boundary,50886,Eastbound E Broadway @ Woodland Dr
9 Boundary,52102,Commercial-Broadway Station @ Bay 1
9 Boundary,50888,Eastbound E Broadway @ Victoria Dr
9 Boundary,50889,Eastbound E Broadway @ Lakewood Dr
9 Boundary,50890,Eastbound E Broadway @ Garden Dr
9 Boundary,50891,Eastbound E Broadway @ Nanaimo St
9 Boundary,50892,Eastbound E Broadway @ Penticton St
9 Boundary,50893,Eastbound E Broadway @ Slocan St
9 Boundary,50894,Eastbound E Broadway @ Kaslo St
9 Boundary,50895,Eastbound E Broadway @ Renfrew St
9 Boundary,50897,Eastbound E Broadway @ Nootka St
9 Boundary,50898,Eastbound E Broadway @ Lillooet St
9 Boundary,50899,Eastbound E Broadway @ Rupert St
9 Boundary,50900,Eastbound Lougheed Hwy @ Skeena St
9 Boundary,50901,Lougheed Hwy @ Boundary Loop
9 Commercial-Broadway Station,50315,Eastbound W Broadway @ Alma St
9 Commercial-Broadway Station,60725,Eastbound W Broadway @ Collingwood St
9 Commercial-Broadway Station,60726,Eastbound W Broadway @ Blenheim St
9 Commercial-Broadway Station,60727,Eastbound W Broadway St @ Balaclava St
9 Commercial-Broadway Station,60728,Eastbound W Broadway @ Bayswater St
9 Commercial-Broadway Station,50319,Eastbound W Broadway @ Macdonald St
9 Commercial-Broadway Station,50320,Eastbound W Broadway @ Trafalgar St
9 Commercial-Broadway Station,50321,Eastbound W Broadway @ Larch St
9 Commercial-Broadway Station,50322,Eastbound W Broadway @ Vine St
9 Commercial-Broadway Station,50323,Eastbound W Broadway @ Arbutus St
9 Commercial-Broadway Station,50325,Eastbound W Broadway @ Burrard St
9 Commercial-Broadway Station,50871,Eastbound W Broadway @ Fir St
9 Commercial-Broadway Station,50327,Eastbound W Broadway @ Hemlock St
9 Commercial-Broadway Station,50328,Eastbound W Broadway @ Alder St
9 Commercial-Broadway Station,59431,Eastbound W Broadway @ Spruce St
9 Commercial-Broadway Station,50873,Eastbound W Broadway @ Willow St
9 Commercial-Broadway Station,50874,Eastbound W Broadway @ Heather St
9 Commercial-Broadway Station,60534,Broadway-City Hall Station @ Bay 6
9 Commercial-Broadway Station,60006,Eastbound W Broadway @ Columbia St
9 Commercial-Broadway Station,50878,Eastbound E Broadway @ Ontario St
9 Commercial-Broadway Station,50880,Eastbound E Broadway @ Kingsway St
9 Commercial-Broadway Station,50772,Eastbound E Broadway @ Kingsway
9 Commercial-Broadway Station,50773,Eastbound E Broadway @ Prince Edward St
9 Commercial-Broadway Station,50774,Eastbound E Broadway @ St. George St
9 Commercial-Broadway Station,58614,Eastbound E Broadway St @ Fraser St
9 Commercial-Broadway Station,50883,Eastbound E Broadway @ St. Catherines St
9 Commercial-Broadway Station,50884,Eastbound E Broadway @ Glen Dr
9 Commercial-Broadway Station,50885,Eastbound E Broadway @ Clark Dr
9 Commercial-Broadway Station,50886,Eastbound E Broadway @ Woodland Dr
9 Commercial-Broadway Station,58491,Northbound Commercial Dr @ N Grandview Hwy
9 Commercial-Broadway Station,58621,Southbound N Grandview Hwy @ E 8th Ave
9 To Main,50927,Westbound W 10 Ave @ Fir St
9 To Main,50327,Eastbound W Broadway @ Hemlock St
9 To Main,50328,Eastbound W Broadway @ Alder St
9 To Main,59431,Eastbound W Broadway @ Spruce St
9 To Main,50873,Eastbound W Broadway @ Willow St
9 To Main,50874,Eastbound W Broadway @ Heather St
9 To Main,60534,Broadway-City Hall Station @ Bay 6
9 To Main,60006,Eastbound W Broadway @ Columbia St
9 To Main,50878,Eastbound E Broadway @ Ontario St
9 To Main,58953,Westbound E 10 Ave @ Kingsway
9 To Main,50920,Westbound W Broadway @ Ontario St
9 Alma,50901,Lougheed Hwy @ Boundary Loop
9 Alma,50902,Westbound Lougheed Hwy @ Skeena St
9 Alma,50903,Westbound E Broadway @ Cassiar St
9 Alma,50904,Westbound E Broadway @ Rupert St
9 Alma,50905,Westbound E Broadway @ Windermere St
9 Alma,58044,Westbound E Broadway @ Lillooet St
9 Alma,50907,Westbound E Broadway @ Renfrew St
9 Alma,50908,Westbound E Broadway @ Slocan St
9 Alma,50909,Westbound E Broadway @ Penticton St
9 Alma,50910,Westbound E Broadway @ Kamloops St
9 Alma,50682,Westbound E Broadway @ Nanaimo St
9 Alma,50911,Westbound E Broadway @ Lakewood Dr
9 Alma,50912,Westbound E Broadway @ Semlin Dr
9 Alma,52094,Commercial-Broadway Station @ Bay 4
9 Alma,50914,Westbound E Broadway @ Woodland Dr
9 Alma,50915,Westbound E Broadway @ Mclean Dr
9 Alma,50916,Westbound E Broadway @ Clark Dr
9 Alma,50917,Westbound E Broadway @ Glen Dr
9 Alma,50918,Westbound E Broadway @ Windsor St
9 Alma,50919,Westbound E Broadway @ Prince Albert St
9 Alma,58613,Westbound E Broadway @ Fraser St
9 Alma,50848,Westbound E Broadway @ St. George St
9 Alma,50849,Westbound E Broadway @ Prince Edward St
9 Alma,50850,Westbound E Broadway @ Scotia St
9 Alma,50920,Westbound W Broadway @ Ontario St
9 Alma,50921,Westbound W Broadway @ Columbia St
9 Alma,50924,Westbound W Broadway @ Ash St
9 Alma,50925,Westbound W Broadway @ Heather St
9 Alma,50926,Westbound W Broadway @ Willow St
9 Alma,50464,Westbound W Broadway @ Spruce St
9 Alma,50465,Westbound W Broadway @ Alder St
9 Alma,60552,Westbound W Broadway @ Hemlock St
9 Alma,50540,Westbound W Broadway @ Granville St
9 Alma,50557,Westbound W Broadway @ Pine St
9 Alma,50558,Westbound W Broadway @ Burrard St
9 Alma,50561,Westbound W Broadway @ Yew St
9 Alma,50562,Westbound W Broadway @ Balsam St
9 Alma,50563,Westbound W Broadway @ Trafalgar St
9 Alma,50564,Westbound W Broadway @ Macdonald St
9 Alma,50565,Westbound W Broadway @ Bayswater St
9 Alma,50566,Westbound W Broadway @ Balaclava St
9 Alma,50567,Westbound W Broadway @ Blenheim St
9 Alma,50568,Westbound W Broadway @ Collingwood St
9 Alma,50357,Southbound Alma St @ W 10 Ave
9 To Granville,50901,Lougheed Hwy @ Boundary Loop
9 To Granville,50902,Westbound Lougheed Hwy @ Skeena St
9 To Granville,50903,Westbound E Broadway @ Cassiar St
9 To Granville,50904,Westbound E Broadway @ Rupert St
9 To Granville,50905,Westbound E Broadway @ Windermere St
9 To Granville,58044,Westbound E Broadway @ Lillooet St
9 To Granville,50907,Westbound E Broadway @ Renfrew St
9 To Granville,50908,Westbound E Broadway @ Slocan St
9 To Granville,50909,Westbound E Broadway @ Penticton St
9 To Granville,50910,Westbound E Broadway @ Kamloops St
9 To Granville,50682,Westbound E Broadway @ Nanaimo St
9 To Granville,50911,Westbound E Broadway @ Lakewood Dr
9 To Granville,50912,Westbound E Broadway @ Semlin Dr
9 To Granville,52094,Commercial-Broadway Station @ Bay 4
9 To Granville,50914,Westbound E Broadway @ Woodland Dr
9 To Granville,50915,Westbound E Broadway @ Mclean Dr
9 To Granville,50916,Westbound E Broadway @ Clark Dr
9 To Granville,50917,Westbound E Broadway @ Glen Dr
9 To Granville,50918,Westbound E Broadway @ Windsor St
9 To Granville,50919,Westbound E Broadway @ Prince Albert St
9 To Granville,58613,Westbound E Broadway @ Fraser St
9 To Granville,50848,Westbound E Broadway @ St. George St
9 To Granville,50849,Westbound E Broadway @ Prince Edward St
9 To Granville,50850,Westbound E Broadway @ Scotia St
9 To Granville,50920,Westbound W Broadway @ Ontario St
9 To Granville,50921,Westbound W Broadway @ Columbia St
9 To Granville,50924,Westbound W Broadway @ Ash St
9 To Granville,50925,Westbound W Broadway @ Heather St
9 To Granville,50926,Westbound W Broadway @ Willow St
9 To Granville,50464,Westbound W Broadway @ Spruce St
9 To Granville,50465,Westbound W Broadway @ Alder St
9 To Granville,60552,Westbound W Broadway @ Hemlock St
9 To Granville,58135,Southbound Granville St @ W Broadway
9 To Granville,50927,Westbound W 10 Ave @ Fir St
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,Boundary
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,Commercial-Broadway Station
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,To Main
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,Alma
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,To Granville
Route 9 — Boundary / Commercial-Broadway / Granville / Alma / UBC,9,To Oak
10 Downtown To Davie,54824,Marpole Loop @ Bay 4
